"e.ret"|"dp"|"dy"|"ep"|"de"|"tms"|"dfy"|"dfr"|"svar"|"bm"|"ntis"|"tbl"|"lty"|"ltr"|"infl"|"ik"
-0.0576176690522207|-3.27840180418223|-3.25752657505364|-2.38357433695878|-0.894827467223449|0.0286|0.0114|-0.0014964032|0.0029641601|0.779973125|0.028565706|0.0435|0.0721|0.0766772817|0.0098326973|0.0341139181
0.0507194415220531|-3.15654330150379|-3.24441795136663|-2.27869077279461|-0.877852528709176|0.0312|0.0102|0.0116633695|0.0016960639|0.8684299283|0.0303375593|0.046|0.0772|-0.0348058199|0.0222860839|0.0351191315
-0.00896172294147797|-3.13748664535894|-3.11677197807689|-2.26623166639467|-0.871254978964278|0.0252|0.0096|0.0021567095|0.0021830209|0.8711120812|0.031941284|0.0502|0.0754|0.0364116455|0.0201329359|0.0357704949
0.0179526846395878|-3.06577644408425|-3.10588130594361|-2.19867595640087|-0.867100487683383|0.0183|0.00879999999999999|0.0011397131|0.0016403271|0.9422625161|0.0323679755|0.0581|0.0764|0.0097246819|0.012076784|0.0361403621
-0.0271304531882928|-3.01376989787054|-3.02869476917972|-2.16708403260648|-0.846685865264063|0.0196|0.00799999999999999|0.0086379504|0.0027403093|0.9603330245|0.0304755411|0.0607|0.0803|-0.016885037|0.01139022|0.0369562814
0.101882365833421|-2.92237722301185|-2.9863130516375|-2.10039717060893|-0.821980052402914|0.0202|0.00750000000000001|0.0100256927|0.0022007974|1.1114925531|0.0275697476|0.0629|0.0831|-0.0096872333|0.0198155751|0.0368691023
0.0991735844801395|-2.96816639247549|-2.89971919911926|-2.14085156553157|-0.827314826943923|0.0192|0.0084|0.0016528251|0.0038536315|1.0279015813|0.0165234648|0.0673|0.0865|-0.012458058|0.0288383696|0.0395160423
-0.0357980463215945|-3.01682303265192|-2.94601040057828|-2.18183742514997|-0.834985607501947|0.00749999999999999|0.0073|0.0056607085|0.0028001904|0.9722575131|0.012726385|0.0785|0.086|0.0254257756|0.0204106288|0.0403308667
0.0819474054046728|-2.9421525512321|-3.00691214875246|-2.05345805165894|-0.888694499573161|-0.001|0.0078|-0.0061178305|0.0069465974|1.0457012956|0.014874873|0.0908|0.0898|-0.014458786|0.0180055759|0.0410142131
0.0411009643371073|-2.97228647951607|-2.91683474324781|-2.03318106987575|-0.939105409640327|-0.00459999999999999|0.00889999999999999|-0.0022897202|0.0026159555|1.0330789394|0.0117314337|0.0948|0.0902|0.0183110637|0.0304001511|0.0412648356
0.0842713959940887|-2.9586291668759|-2.94571945213135|-1.99622708304234|-0.962402083833561|-0.0029|0.0109|-0.0013102881|0.0021425206|1.0578636072|0.0121279927|0.0906|0.0877|0.0461619788|0.0356550877|0.0404768422
0.0086602282759523|-2.98771473789504|-2.92729019668318|-2.01120514602783|-0.97650959186721|-0.00989999999999999|0.011|0.0036671362|0.0024472247|1.0137949874|0.0094391713|0.1026|0.0927|-0.0240242129|0.0312311215|0.0410993128
-0.0377591123709449|-2.94991997203215|-2.96262381590152|-1.98290247790088|-0.967017494131263|-0.0192|0.0132|-0.028600503|0.0046173692|1.061950068|0.0105492993|0.1204|0.1012|-0.0502325184|0.0289548709|0.0405537854
0.145615228006868|-2.86799685962855|-2.92371759963812|-1.89865575723995|-0.969341102388597|-0.0281|0.0149|0.0130181914|0.0084258811|1.0937321031|0.0118773964|0.152|0.1239|-0.1451433348|0.0427559492|0.0403643901
0.115582531453744|-2.95659236521672|-2.84414564380637|-2.0342593188866|-0.922333046330118|0.0299|0.0213|-0.00141212020000001|0.0056263925|0.990183427|0.0153043513|0.0707|0.1006|0.2436822412|0.0323516233|0.0377367331
0.0852825363834638|-3.02862837759719|-2.93494289351987|-2.14822947413543|-0.880398903461759|0.0158|0.0168|0.0054537811|0.0057283675|0.9216876515|0.0237960484|0.1027|0.1185|-0.1126185956|0.0164951388|0.0375398079
0.0140539892833365|-3.09281184338054|-3.01391020512317|-2.21491100105803|-0.877900842322513|-0.035|0.0193|-0.0078338427|0.007561215|0.8915030239|0.026816359|0.1549|0.1199|0.0180539824|0.0265015676|0.0378521218
-0.0244671192162976|-3.07528490525594|-3.07351864044586|-2.23300415915554|-0.842280746100405|-0.0088|0.0201|0.0085122261|0.0052042954|0.9249205574|0.0279393407|0.1336|0.1248|-0.0181925404|0.0258147492|0.0379733011
-0.103147561545112|-3.02206482472818|-3.05792061734661|-2.16808244747225|-0.853982377255927|-0.0169|0.0205|-0.0088756469|0.0027492371|0.9504749816|0.0278917508|0.1473|0.1304|-0.0108504469|0.0232953784|0.038240302
0.0793024307707254|-2.88026633662582|-3.00192471717906|-2.02925059333384|-0.85101574329198|0.00120000000000001|0.0143|-0.0029296823|0.0056891726|1.0923786442|0.0214817745|0.147|0.1482|-0.0859856274|0.0293400864|0.0386579898
-0.0632962416756937|-2.91691430577635|-2.86353590836661|-2.0767523822546|-0.840161923521755|0.0249|0.0232|-0.0308436035|0.0044881183|1.0611428571|0.011909554|0.1085|0.1334|0.1474914114|0.007866372|0.0390572048
0.00836374844706666|-2.81305351011219|-2.90343095543906|-2.02283903636755|-0.790214473744649|0.0119|0.0224|0.0025328502|0.0062353539|1.1857505743|0.0055483006|0.1268|0.1387|0.0465123339|0.005671943|0.037588498
0.129775673137405|-2.77853649106621|-2.79974954448583|-2.04580155752504|-0.732734933541168|0.0165|0.0211|-0.008055477|0.0035919072|1.2015814171|0.0012150345|0.1247|0.1412|0.0176163819|0.0263595661|0.0358015957
0.183254780397214|-2.86673697976217|-2.7726799589535|-2.18386134952405|-0.682875630238116|0.0391|0.0269|0.0113027118|0.0095057897|1.0885355649|0.0005521583|0.0792|0.1183|0.2020773817|0.0092723505|0.0342253884
0.107497448343631|-3.01903932770261|-2.86382152580204|-2.40933704521816|-0.609702282484453|0.0301|0.0231|0.013020102|0.0141078723|0.9322147266|0.0029900535|0.0794|0.1095|0.0963587644|-0.0030820031|0.0332277163
0.113158168454797|-3.09720681152351|-3.01323379615729|-2.51086837279776|-0.586338438725754|0.0248|0.0188|0.0332132727|0.0067643125|0.7800677858|0.0059911346|0.0835|0.1083|0.0072219906|0.0034167792|0.0323470379
0.00682700095712047|-3.18731675252625|-3.09287467478438|-2.59171567898871|-0.595601073537543|0.024|0.0163|0.0169999163|0.00390755|0.721382042|0.0158248675|0.0879|0.1119|-0.0010703089|0.0159728512|0.0324989774
0.012950753969852|-3.16649923716335|-3.17870837798965|-2.52464535099095|-0.641853886172395|0.0257|0.0118|-0.0044694178|0.0047191632|0.714847583|0.0231462966|0.09|0.1157|0.0014445914|0.0123857043|0.0337104193
-0.0148882216266957|-3.14683580091602|-3.15372404567463|-2.46432324734569|-0.682512553570334|0.0297|0.0118|0.0093962319|0.0024797469|0.7003591178|0.02702469|0.09|0.1197|-0.0010702248|0.0056271451|0.035578648
-0.0161794911859522|-3.09873625431757|-3.13422175839993|-2.34480061152139|-0.753935642796178|0.0301|0.0142|-0.004853282|0.0041686729|0.7624754269|0.0240734493|0.0952|0.1253|-0.0095305046|0.0124916977|0.0363549171
0.0988539738242373|-3.04237042671976|-3.08079236361602|-2.24660245824311|-0.795767968476651|0.0387|0.015|0.0110347395|0.0036443324|0.7843518191|0.0012706174|0.0987|0.1374|-0.047481573|0.0110425959|0.0377390466
0.0309311318514004|-3.11381637800687|-3.03284006186907|-2.30559986766214|-0.808216510344733|0.0198|0.0169|-0.0099266744|0.0049357059|0.7360509153|-0.0094925469|0.1037|0.1235|0.1352862036|0.0122049992|0.0384994178
0.0976364114216861|-3.10053486467656|-3.09369497480745|-2.3076204710953|-0.792914393581261|0.0364|0.0127|0.0151457878|0.0035021991|0.7330983765|-0.0271967866|0.0806|0.117|0.078285894|0.0031762109|0.0389099626
0.08242267003514|-3.1606048279692|-3.08341792273586|-2.39994541896596|-0.760659409003238|0.0329|0.0113|-0.0037742275|0.0031834171|0.7236457791|-0.0248157693|0.0852|0.1181|0.0155543582|0.0104394565|0.0388130819
-0.0277051942325546|-3.21031212909133|-3.15021512412006|-2.50880208216562|-0.701510046925705|0.036|0.0146|-0.00854144429999999|0.0020352816|0.6864301439|-0.0266075139|0.0695|0.1055|0.1318150701|0.0109583482|0.0388311973
0.167852850696329|-3.14520731657565|-3.19747498233065|-2.4811789840309|-0.664028332544754|0.0372|0.0141|0.0154636673|0.0022141862|0.6899588298|-0.0312943542|0.071|0.1082|0.005318189|0.0068175382|0.0377149938
0.139613157072946|-3.2863215085159|-3.13758339146499|-2.67147804222627|-0.614843466289632|0.0246|0.0142|-0.0120739947|0.0030849308|0.5926926882|-0.0194650815|0.071|0.0956|0.1334266961|0.0089232873|0.0378820545
0.065145600148889|-3.39410663245334|-3.27124584611045|-2.80051804493511|-0.593588587518227|0.011|0.015|-0.0896283258|0.0043832056|0.5196276277|-0.0164196221|0.0656|0.0766|0.1973157088|-0.0042950329|0.0368893269
-0.0589940264784894|-3.43295122399643|-3.38418099265337|-2.83628775106147|-0.596663472934953|0.0169|0.0121|0.0070078328|0.0054254826|0.4992814574|-0.0122961279|0.0621|0.079|-0.0003572848|0.0058092697|0.0355406057
0.0657269600653492|-3.33601601860104|-3.41702927098584|-2.74580216804131|-0.59021385055973|0.0306|0.0131|0.0323024122|0.0078838615|0.5346292671|-0.0051417727|0.0521|0.0827|-0.013366974|0.0070007181|0.0346539803
0.200397590196316|-3.37579699047524|-3.32995906489285|-2.81687157191484|-0.558925418560402|0.0236|0.0148|0.000369101199999999|0.003983814|0.4984308658|-0.0113790259|0.0553|0.0789|0.0544701611|0.0027243834|0.0346716356
0.0548671161503217|-3.55466266050302|-3.36857674250175|-2.9610311330528|-0.593631527450223|0.0236|0.0125|0.0050773325|0.0058616516|0.4280402137|-0.0022199521|0.0559|0.0795|0.0135084776|0.0144428655|0.033401531
0.0676753510853895|-3.574611360565|-3.53330953603245|-3.04841156954942|-0.526199791015578|0.031|0.012|0.0075713089|0.0077534351|0.4078923974|0.0052024615|0.0567|0.0877|-0.0480649228|0.0124618405|0.0339164311
-0.243597740689126|-3.61530873324467|-3.55831297883188|-3.01022323961231|-0.605085493632358|0.0352|0.0113|0.00895563109999999|0.0051291309|0.3799667216|0.0063503319|0.064|0.0992|-0.0696514675|0.0131845611|0.0346995054
0.0665281933689923|-3.33382473087961|-3.59813601587092|-2.64751128989823|-0.68631344098138|0.0343|0.0118|0.0025637121|0.0845828152|0.5088120155|0.013274756|0.0577|0.092|0.0838233134|0.0034744843|0.0342892227
0.0720681415166454|-3.36474972877305|-3.31805863854093|-2.63377945932646|-0.730970269446589|0.0331|0.0118|0.006937219|0.0127841242|0.5075299538|0.0060800302|0.057|0.0901|0.039231428|0.0095159757|0.034231599
0.010430762195908|-3.38884257334727|-3.33394421254505|-2.53537280631377|-0.853469767033507|0.0271|0.0114|0.006802363|0.0083766583|0.4711188723|-0.0053979214|0.0646|0.0917|0.0098050458|0.0128472367|0.0347545815
0.0356036216724711|-3.35839874612562|-3.36422923879825|-2.48178549132496|-0.876613254800665|0.0193|0.0108|0.0038406877|0.0044936998|0.4775404537|-0.0046197447|0.0724|0.0917|0.0228115983|0.0152135261|0.0345978995
0.0713960262049033|-3.35139951568716|-3.3302572329915|-2.45903088140442|-0.892368634282737|0.0111|0.0108|-0.0078354888|0.0036076323|0.465283574|-0.021511533|0.0807|0.0918|0.0217128795|0.0058357624|0.0346274694
0.0871621147254804|-3.38595149092328|-3.3260303215617|-2.46926003774542|-0.916691453177854|0.0047|0.0087|-0.000777004600000001|0.0034271061|0.4686914136|-0.0232023444|0.0882|0.0929|0.0142614769|0.0149000338|0.0348783547
0.104425724294769|-3.42984459248497|-3.35439068601106|-2.53435115718379|-0.895493435301184|0.000600000000000003|0.0093|-0.0128751003|0.0034582035|0.440562937|-0.024030797|0.0815|0.0821|0.1147526575|0.0146772142|0.0350289437
0.0239923854338858|-3.48806556397838|-3.3945524224069|-2.69044861112135|-0.797616952857032|0.0072|0.00899999999999999|0.0060362806|0.0029494864|0.3992097504|-0.0301953785|0.0775|0.0847|-0.0008215812|0.0072428237|0.0356774121
-0.0256313691075373|-3.46517013192183|-3.45307120132828|-2.73777455185091|-0.727395580070928|0.0053|0.0096|-0.0099539467|0.0074042095|0.3904547436|-0.0123231067|0.0763|0.0816|0.0453680226|0.0087843353|0.0347813547
0.0647279915854219|-3.40219805867417|-3.44102948711056|-2.75284031590094|-0.649357742773231|0.00990000000000001|0.00839999999999999|0.0195979321|0.0049329271|0.4713339564|-0.0102754607|0.079|0.0889|-0.0409527073|0.0205388874|0.0349008765
-0.137147665951127|-3.4244246698397|-3.37260495052686|-2.82376147784824|-0.600663191991456|0.00910000000000001|0.0096|-0.0032645127|0.0036790699|0.4429494323|-0.0004741595|0.0773|0.0864|0.0439323191|0.0093053896|0.0339615756
0.0952586583890325|-3.25310980930678|-3.40995017277175|-2.64459460560402|-0.608515203702768|0.0178|0.0108|0.0099451652|0.0091110453|0.520289666|0.0013776573|0.0736|0.0914|-0.0203186155|0.0214697306|0.0338737504
0.144851030807654|-3.30738043437699|-3.23136982267038|-2.73917585313008|-0.568204581246906|0.017|0.0138|-0.0229553799|0.0077272896|0.4844968599|-0.0018414582|0.0674|0.0844|0.0824342524|0.0082686981|0.0329344213
0.00750260271943484|-3.43348096305046|-3.30572754143869|-2.88585131517307|-0.54762964787739|0.0253|0.0116|0.018476192|0.0069999484|0.4571255997|0.0032506507|0.0591|0.0844|0.0198999482|0.0089485345|0.0318326816
0.062215666997268|-3.41930406669842|-3.43018335082891|-2.95084483930406|-0.468459227394361|0.0303|0.00949999999999999|0.0083100631|0.0048378748|0.458243743|0.0140707993|0.0557|0.086|0.0076118|0.0073975557|0.0313135809
0.0913646482862802|-3.4526725270491|-3.40866131376598|-3.08032302772543|-0.372349499323667|0.0268|0.00900000000000001|-0.0090863684|0.0036176972|0.441531837|0.0229915359|0.0522|0.079|0.0820558841|0.0088084511|0.0308221133
-0.0126420632686804|-3.53186607411035|-3.45920849802888|-3.26259006362264|-0.26927601048771|0.0323|0.00950000000000001|-0.0133398054|0.0052241858|0.4203444173|0.0315654015|0.0407|0.073|0.0725370127|0.0050964726|0.0304811532
0.031593700990354|-3.48942329857726|-3.52207806774419|-3.21625348899309|-0.27316980958417|0.0393|0.00899999999999999|0.0214984091|0.0022554511|0.4021060342|0.0416563045|0.0404|0.0797|-0.0366070667|0.0101318679|0.0301808719
0.045368053924285|-3.50038629469557|-3.48942329857726|-3.17546004907141|-0.324926245624152|0.0399|0.0083|-0.0033951836|0.0031040039|0.3920423538|0.0429853541|0.0366|0.0765|0.0464576576|0.0064524009|0.0312175654
0.0619734843798114|-3.51811315348141|-3.49472055715989|-3.14241133448799|-0.375701818993427|0.0419|0.00699999999999999|-0.0157578789|0.002139251|0.3976569721|0.0411823019|0.0291|0.071|0.0661318432|0.007835528|0.0316559382
0.0558829537512074|-3.56089461717575|-3.51892058186601|-3.12781224669454|-0.433082370481206|0.0404|0.0083|0.0084743129|0.0019237884|0.3941096142|0.0387331238|0.0322|0.0726|0.0053172329|0.0042387883|0.0323951353
0.0172375178984699|-3.58882446175098|-3.55284952149091|-3.12525172283553|-0.463572738915445|0.0407|0.0057|-0.0127583215|0.0025004412|0.3336135264|0.0370134618|0.0295|0.0702|0.0666264215|0.0119557292|0.032352142
0.0380404467431434|-3.58309730183405|-3.58562445902031|-3.14876637428576|-0.434330927548287|0.0361|0.00739999999999999|-0.0206480047|0.0023959182|0.3259312476|0.0410478927|0.0307|0.0668|0.0573696694|0.005565215|0.0329708777
0.0352446458147305|-3.60157032731183|-3.58309730183405|-3.11287271616203|-0.488697611149801|0.0332|0.0068|-0.0204059604|0.0013612038|0.3223518215|0.0417473699|0.0295|0.0627|0.0638606045|0.0048416587|0.0330726562
-0.0259461037655096|-3.61304258213468|-3.59678944171149|-3.0591209218722|-0.553921660262477|0.0348|0.0076|0.0073934249|0.0011602191|0.3052672229|0.0457487578|0.0306|0.0654|-0.0145817373|0.004815491|0.0341824559
0.014824132735639|-3.557414038735|-3.60276174820561|-2.9769977678189|-0.580416270916104|0.0375|0.00649999999999999|0.012214595|0.002341705|0.3074838051|0.0419174554|0.035|0.0725|-0.0591484683|0.0095866901|0.0342100923
0.0567449719105707|-3.54386718745571|-3.54723782567455|-2.86958849120014|-0.674278696255562|0.036|0.0068|0.0090346729|0.0029212785|0.3084170767|0.0340123887|0.0414|0.0774|-0.03284623|0.0054279022|0.0345783937
0.00692850810445878|-3.57755031517142|-3.53688229293376|-2.82911550801521|-0.74843480715621|0.0338|0.0064|0.0070887652|0.0016895243|0.2909046586|0.0290143043|0.0462|0.08|-0.0066187168|0.0094439312|0.0348920575
0.0981475957217886|-3.55093774333774|-3.55839997888082|-2.70863826345376|-0.842299479883974|0.0239|0.0064|-0.0078086257|0.002699731|0.2915683|0.0165947569|0.056|0.0799|0.0202492444|0.0020069338|0.0360795968
0.0949645608751336|-3.63732656210124|-3.55093774333774|-2.73324972252103|-0.904076839580217|0.0182|0.0058|-0.00113562140000001|0.0012461398|0.3138765419|0.014396863|0.0573|0.0755|0.0664002399|0.0113344496|0.0371407855
0.0801334184326716|-3.70731358271088|-3.62301370006175|-2.7613986964743|-0.945914886236581|0.0123|0.00600000000000001|-0.0222369543|0.0019651736|0.2864296179|0.0082660518|0.0547|0.067|0.1124866679|0.0072561507|0.0369507359
0.061904345571187|-3.76200466916701|-3.69172885169418|-2.81012505198815|-0.951879617178862|0.0135|0.00609999999999999|0.0025378615|0.0013614246|0.2724949976|0.0063755487|0.0528|0.0663|0.0240155816|0.0045847959|0.0367626591
0.0561765202838294|-3.79918962890757|-3.74665909949235|-2.89794995926964|-0.901239669637936|0.0089|0.0067|-0.0167974644|0.0018545378|0.2550263829|0.0156410262|0.0514|0.0603|0.083728932|0.0019524922|0.0370679635
0.0466029143840835|-3.82385041290257|-3.77695852332866|-2.94248890658152|-0.881361506321051|0.0188|0.0068|0.0208257446|0.0043932744|0.2392996154|0.01700387|0.0496|0.0684|-0.0693105857|0.01429628|0.0375315334
0.0330283814480666|-3.85005813760002|-3.81186577879795|-2.95544424797182|-0.8946138896282|0.0194|0.0069|0.0033789237|0.0025019363|0.2364437252|0.027299789|0.0509|0.0703|-0.0019536613|0.0064131297|0.0381332591
0.0825793714984378|-3.84766273125039|-3.82309487263026|-2.94926648925279|-0.898396241997605|0.0195|0.0069|0.0032140643|0.004162893|0.2272973181|0.0296577296|0.0509|0.0704|0.0165233544|0.0070110503|0.038889814
0.0287998576598472|-3.90628847357989|-3.83142421475748|-2.95103519300464|-0.955253280575247|0.0182|0.0069|-0.0057778076|0.0030194243|0.2073427297|0.0241008722|0.0491|0.0673|0.0493489382|0.0050628905|0.0393877919
0.160956614210548|-3.91747953897822|-3.89560746415955|-2.93466023555848|-0.982819303419736|0.0209|0.0063|0.0103097038|0.0048363311|0.2147802023|0.0211198386|0.0514|0.0723|-0.0324173705|0.0088141403|0.0398161148
0.0716034651718178|-4.06708544437305|-3.91086138113574|-3.08321004402585|-0.983875400347196|0.0195|0.00609999999999999|-0.0049152091|0.00698692|0.184287615|0.0108474777|0.0493|0.0688|0.0556385733|0.0018732434|0.040208969
0.0271629916749874|-4.12378302713898|-4.05593413170355|-3.14884191675247|-0.974941110386504|0.0154|0.0055|-0.010674271|0.0071014066|0.177967857|0.0146506387|0.0495|0.0649|0.0614293123|0.0056088421|0.0416314665
0.128515024070482|-4.13754461780976|-4.11340006559392|-3.19588443306157|-0.941660184748195|0.0086|0.00560000000000001|-0.0225417117|0.0142752187|0.1788008842|0.0155787277|0.0516|0.0602|0.0687137261|0.0006163189|0.0412890133
0.0303063562014079|-4.25482336860493|-4.12790753712138|-3.32734228597963|-0.927481082625305|0.0099|0.00600000000000001|0.0016521336|0.0046590418|0.181140396|0.0165059994|0.0503|0.0602|0.01518764|0.0055744829|0.0419935571
-0.104447128148152|-4.2639065516278|-4.23519627449124|-3.37057326150803|-0.893333290119764|0.0078|0.00600000000000001|-0.010280111|0.0046709124|0.178060606|0.0240314567|0.0498|0.0576|0.0441226389|0.0049280048|0.0425662174
0.191698690212028|-4.14270217917324|-4.25144533118998|-3.2846704483514|-0.858031730821847|0.0056|0.0069|-0.0388010114|0.0215331107|0.2032484042|0.0240923988|0.0461|0.0517|0.083485403|0.0036787251|0.0422312268
0.0471043416432295|-4.32913199383797|-4.13961098660357|-3.48421792480604|-0.844914069031927|0.0103|0.0101|0.0239665503|0.0103952366|0.1736113154|0.020063152|0.0439|0.0542|-0.0154720633|0.0018305721|0.0428010062
0.0655147220772544|-4.35925410004586|-4.31381775886492|-3.51204308667769|-0.847211013368173|0.0148|0.00910000000000001|0.013197888|0.0100313057|0.1728971707|0.0206762987|0.0444|0.0592|-0.0412967766|0.0067030524|0.042808398
-0.0665548329657861|-4.42421668993264|-4.35925410004586|-3.51048241449979|-0.913734275432854|0.017|0.00789999999999999|-0.0115278088|0.0082215328|0.1542274468|0.018876171|0.0457|0.0627|-0.024110627|0.0072464085|0.0431645595
0.134156316014773|-4.34492087093755|-4.41273273175096|-3.37345017679519|-0.971470694142358|0.0178|0.00810000000000001|-3.15695999999997e-05|0.007046005|0.1636844982|0.0204589499|0.0468|0.0646|-0.0046680472|0.010209709|0.0435836647
0.0167629956686085|-4.47769760781902|-4.34192056865687|-3.41777092485063|-1.05992668296839|0.0162|0.0064|0.0147450186|0.0073789637|0.1471672594|0.0179621806|0.052|0.0682|-0.0226796435|0.0023805982|0.0429437151
-0.0324964033932459|-4.49327817699781|-4.47351225043882|-3.38142851238302|-1.1118496646148|0.0049|0.0069|-0.064229307|0.0148851161|0.1499735618|0.0183068897|0.0569|0.0618|0.0883296505|0.0172311348|0.043689801
-0.0160924166598299|-4.46707750829773|-4.49686455262904|-3.33278215532461|-1.13429535297313|0.0053|0.0081|-0.0068334155|0.0154869621|0.1567779616|-0.0029930333|0.0569|0.0622|0.0111248414|0.0070093457|0.0442445708
-0.0864468432393739|-4.47635575032769|-4.48887013828858|-3.28655883824472|-1.18979691208296|0.0012|0.0073|0.0110269302|0.0047047293|0.1537894629|0.0008144558|0.06|0.0612|0.0253602714|0.0075406032|0.0438669042
-0.12645931113122|-4.39627619306707|-4.4806489185286|-3.27357610886987|-1.1227000841972|-0.0019|0.0081|-0.0179874603|0.0141398687|0.1518515036|-0.0064315445|0.0577|0.0558|0.0767406057|0.0017271157|0.043168338
0.057808480793093|-4.28574776417456|-4.41488715207109|-3.24006695198859|-1.04568081218597|0.0117|0.0086|0.0339492285|0.014609127|0.1331135514|-0.0094811869|0.0442|0.0559|0.0120644393|0.0126436782|0.0420560053
-0.153913660409035|-4.35719897472411|-4.30343615965654|-3.50499647235237|-0.852202502371742|0.0241|0.00789999999999999|0.0251837051|0.011470826|0.1252094328|0.0135745546|0.0349|0.059|-0.0194513944|0.010215664|0.0404118203
0.107367447344226|-4.19167418707703|-4.35401729847979|-3.60466433094248|-0.587009856134551|0.0278|0.0086|-0.0312834939|0.0122886671|0.1486285882|0.0106545838|0.0264|0.0542|0.0675522539|0.0016853933|0.0392780624
0.00855005080133558|-4.28964101787342|-4.19167418707703|-3.83944795750559|-0.450193060367831|0.0406|0.0128|0.0359943704|0.0072370634|0.1312178459|0.0160064144|0.0169|0.0575|-0.0211326364|-0.0089736399|0.037603241
-0.135897836856008|-4.28967535970315|-4.29027654379249|-3.8384418331394|-0.451233526563745|0.0425|0.013|0.0195723381|0.0067665453|0.2368334023|0.016200607|0.0179|0.0604|-0.0192512993|0.0118845501|0.0363809191
-0.178840429714065|-4.1224274030795|-4.27015947433497|-3.61135243384407|-0.511074969235429|0.0396|0.0132|-0.017602243|0.0101293111|0.2665725018|0.0276057194|0.017|0.0566|0.0620574|0.0061521253|0.0354940642
0.0913109893952076|-3.94347064900051|-4.13743977634851|-3.30101405127394|-0.642456597726572|0.0317|0.0125|-0.0332222359|0.0321181305|0.3245551555|0.0301116371|0.0163|0.048|0.1230629369|0.006114508|0.0349181311
-0.0204923218572386|-4.00232766191461|-3.92615419898905|-3.46226395286624|-0.540063709048372|0.0365|0.0124|0.0170118917|0.0186782399|0.2953858956|0.026255442|0.0119|0.0484|0.0073677451|-0.0005524861|0.0341604946
0.152996292511354|-3.95629311208425|-3.99291757576169|-3.33128531664383|-0.625007795440426|0.0377|0.0106|0.0121720785|0.0138678061|0.2861177008|0.0243644103|0.0113|0.049|0.008154918|0.0182421228|0.033930866
0.0359510824572374|-4.09908636939022|-3.9602444662406|-3.33952723035394|-0.759559139036282|0.0353|0.0122|0.0022363853|0.0072909206|0.2544883373|0.0015894375|0.0092|0.0445|0.0535257809|-0.0027144408|0.0344432614
0.123393069051778|-4.09515817062003|-4.07337581453861|-3.25098312917146|-0.844175041448571|0.0429|0.0107|0.0119181863|0.0048812058|0.2465417826|0.0073371595|0.0094|0.0523|-0.0331744846|0.0081654872|0.0348049101
0.0262990496853744|-4.15823576431668|-4.04810937118921|-3.12734348157944|-1.03089228273724|0.0425|0.0098|0.0159365106|0.003220908|0.2187398648|0.0069156904|0.009|0.0515|-0.0174534279|-0.0048596112|0.0349601962
0.025910008869799|-4.13496457218794|-4.12219480976583|-3.07536957361718|-1.05959499857076|0.038|0.0078|-0.00775664669999999|0.0035707934|0.2817314655|0.0122676972|0.0094|0.0474|0.0568241344|0.0168204015|0.0342309134
-0.0103568004611545|-4.11630476944413|-4.10339794948379|-3.01149343097449|-1.10481133846964|0.0405|0.0077|0.000889697500000002|0.0029793061|0.279631603|0.0123337155|0.0127|0.0532|-0.0522696815|0.0122732124|0.0346719759
0.0941815306103426|-4.06325159483117|-4.08653877567258|-2.95976332152436|-1.10348827330682|0.0323|0.0081|0.00357280310000001|0.002925606|0.2894853015|0.0090650172|0.0165|0.0488|0.0657461276|0.0010542962|0.0352728979
-0.0160311985114968|-4.13262835881778|-4.04890013228524|-3.03008006780634|-1.10254829101143|0.0265|0.0068|0.0052404194|0.0028157301|0.2706192427|0.01287137|0.0219|0.0484|0.016430631|0.0021063717|0.0356556811
0.0190712025655337|-4.06680068702138|-4.09299225237009|-2.97410586880166|-1.09269481821972|0.0214|0.0066|-0.0060075368|0.0025157385|0.3198568893|0.0090183811|0.0274|0.0488|0.0094949248|0.0157645822|0.0357157814
0.0397875394811934|-4.04183320410304|-4.03277718754251|-2.93399286155573|-1.10784034254731|0.0132|0.009|-0.00778993879999999|0.0032273958|0.3269790569|0.0073373203|0.0297|0.0429|0.0859452104|0.006207967|0.0358449313
0.0236941567138065|-4.04691203251081|-4.01593614119158|-2.91554747476852|-1.13136455774229|0.0122|0.009|-0.0022380715|0.0020065133|0.3178915098|0.0055809031|0.0342|0.0464|-0.0303787244|0.0221079693|0.0361103327
0.0428367584398369|-4.02853710951862|-4.01280871616964|-2.88203515201433|-1.14650195750429|0.00720000000000001|0.00950000000000001|-0.0026694169|0.002790881|0.3134779566|0.0029912506|0.0389|0.0461|0.0142266628|-0.0100603622|0.0358567801
-0.012823329143653|-4.04003226666932|-4.00342746901426|-2.88020604675662|-1.1598262199127|0.0056|0.0088|0.0056568719|0.0021691768|0.3160094407|0.0016179146|0.0451|0.0507|-0.0428125027|0.0152439024|0.0367797446
0.0563173505731125|-3.99248568266006|-4.01169072667635|-2.83626475918069|-1.15622092347937|0.0052|0.0089|-0.0058072181|0.00405777|0.3148502899|-0.0029324932|0.0479|0.0531|-0.0147429672|0.0155155155|0.0368055048
0.0652298306649568|-4.01527722072665|-3.96488379575139|-2.8333331251564|-1.18194409557025|0.000300000000000002|0.00919999999999999|0.0118138417|0.0024342804|0.3005932835|-0.0084420108|0.0481|0.0484|0.0682517252|0|0.0368101722
